intercept,long,lat,age,TLA,rooms,lotsize,syear1994,syear1995,syear1996,syear1997,syear1998,ages_sq,log_price
1,49.8949909570571,21.610815874510298,0.07,7.58018941794454,8,9.31136148603491,0,0,0,0,1,0.0049,12.072541252905651
1,49.769416508655404,21.6048970479488,0.03,7.54802896993501,6,9.39266192877014,0,0,1,0,0,0.0009,12.131106613040261
1,50.800528528904294,22.6039715437111,0.72,6.8351845861473,5,8.34283980427146,0,0,1,0,0,0.5184,10.757902880692196
1,50.7385856875151,22.88730546408,0.37,7.53101633207792,7,8.8246778911642,0,0,0,0,0,0.1369,11.225243392518447
1,51.1632243899615,22.5681759386487,0.82,7.07749805356923,6,8.10167774745457,1,0,0,0,0,0.6724,10.689669599063263
1,51.0525752454844,22.5825159685687,0.77,7.13009851012558,6,8.29404964010203,0,0,0,0,1,0.5929,10.714417768752456
1,50.6612084491353,22.2833525416297,0.7,7.43248380791712,6,8.9226582995244,0,0,0,0,1,0.49,11.682668239557323
1,50.7981556280688,22.5875290135315,0.7,7.19518732017871,6,8.36637030168165,0,0,0,0,0,0.49,10.950806546816688
1,50.9463041285115,22.3834643662293,0.82,7.24064969425547,6,8.53699581871242,0,0,0,1,0,0.6724,10.896739325546411
1,50.6890360568461,21.5551494766627,0.44,7.00124562206948,5,8.41183267575841,0,0,0,1,0,0.1936,11.211820372186306
1,50.2554340995092,22.0207357750012,0.29,7.38894609761844,7,9.23014299927236,0,0,0,0,1,0.0841,11.097410021008562
1,50.8032345426057,22.6946755811835,0.48,6.85435450225502,5,8.83927669058535,0,0,0,1,0,0.2304,10.976782033219948
1,50.4558300218021,21.9668590409555,0.28,7.32909373624659,6,9.02401079378469,0,0,0,0,1,0.0784,10.819778284410283
1,50.896265164736796,22.3762036272162,0.78,7.0352685992811,5,9.33255800470043,0,0,0,1,0,0.6084,10.799575577092764
1,49.873395657820595,22.2138904244485,0.11,7.94342776787637,8,9.15904707758863,1,0,0,0,0,0.0121,12.24288661865289
1,50.453249213572,22.7955540941396,0.24,7.95647679803678,8,9.40096073158483,0,0,0,1,0,0.0576,12.206072645530174
1,50.5119450080703,22.7200292889497,0.35,7.26192709270275,6,9.19013766465866,0,0,1,0,0,0.1225,11.596347073109301
1,51.1253852107863,22.6082803919667,1.09,6.92755790627832,5,9.10497985631836,0,0,0,0,0,1.1881,10.341742483467284
1,51.065007162007,22.0642214108666,0.87,7.09007683577609,6,8.43381158247719,0,1,0,0,0,0.7569,9.464982590349763
1,50.9403856556368,22.4864272978511,0.74,6.82979373751242,5,8.26873183211774,0,1,0,0,0,0.5476,10.714417768752456
1,50.3611302812983,22.5070599345988,0.35,7.98752447984877,10,9.47270463644367,0,0,1,0,0,0.1225,12.072541252905651
1,50.4321072737632,21.3379503016241,0.41,7.09423484592476,6,8.96187901267768,0,1,0,0,0,0.1681,11.156250521031495
1,50.3258558862054,22.157861262179,0.5,7.43897159239586,7,9.13776967914135,0,0,0,0,1,0.25,11.134589024250317
1,50.3222691521889,21.0729635220155,0.5,6.93049476595163,5,8.8246778911642,0,0,0,0,0,0.25,11.03488966402723
1,50.623453141662004,22.3103305080006,0.49,7.96380795323145,8,9.97114620100994,0,0,0,1,0,0.2401,11.901583454762012
1,49.676163742867395,21.879061120160898,0.06,7.92226105835325,8,9.8771949105812,0,0,0,0,0,0.0036,12.300928176542852
1,50.9604032160574,21.7139570784032,0.76,7.28619171470238,6,8.61250337122056,0,0,0,1,0,0.5776,11.198214720130528
1,49.8745120667858,21.9556893045967,0.04,7.81480342948936,8,9.39266192877014,0,0,1,0,0,0.0016,12.072541252905651
1,51.3879181528682,22.3502352447682,0.78,7.37963215260955,7,8.41183267575841,1,0,0,0,0,0.6084,10.325481962595504
1,49.954705692274004,22.2756084917515,0.2,7.71020519443253,8,9.23989917421773,0,0,1,0,0,0.04,11.994734139665727
1,50.0190823256134,22.348486984163102,0.42,7.74413662762799,8,9.5468126085974,0,0,0,1,0,0.1764,11.74957736630923
1,50.2250291382786,22.1957772506517,0.4,7.22766249872865,5,9.76422548520262,0,0,0,0,1,0.16,11.141861783579396
1,51.45118255472,21.9275866051284,0.97,7.09837563859079,6,8.03915739047324,0,0,0,1,0,0.9409,10.60905725309463
1,51.0909721354788,22.5968834539734,0.6,6.78897174299217,5,8.55641390456952,0,1,0,0,0,0.36,11.00043178410354
1,50.6297915873445,21.391978636735,0.38,6.97166860472579,4,9.12695876303713,0,1,0,0,0,0.1444,11.082142548877775
1,50.4177199739621,21.7673157409405,0.2,7.17011954344963,6,9.11602969250494,0,0,0,0,0,0.04,11.26446410567173
1,50.821628254105,22.1721209001679,0.75,6.76157276880406,5,8.41183267575841,0,1,0,0,0,0.5625,10.571316925111784
1,50.7756733919307,22.5989774986196,0.73,7.10332206252611,6,8.47637119689598,0,0,0,0,1,0.5329,11.346870880640147
1,50.9505865446217,22.9071460361195,0.5,7.63143166457691,7,9.6896753286508,0,1,0,0,0,0.25,11.082142548877775
1,50.0033745974006,22.521405885897302,0.25,7.75276480885133,8,9.16951837745593,0,0,0,0,1,0.0625,11.812289042195847
1,50.1333729370135,22.258686016108097,0.2,7.11639414409346,6,9.10497985631836,0,0,1,0,0,0.04,11.401993904262946
1,50.093867379882695,22.4582733036341,0.67,6.5792512120101,5,9.02401079378469,0,0,0,1,0,0.4489,10.799575577092764
1,51.0509745064831,21.9232640344735,0.81,7.01121398735037,5,8.07090608878782,1,0,0,0,0,0.6561,9.680344001221918
1,50.6861421809805,21.6097344208735,0.49,7.01750614294126,5,8.45531778769815,0,0,0,0,1,0.2401,11.320553572322773
1,51.2761701931364,21.8835159659389,0.86,7.32778053842163,6,8.1886891244442,0,0,0,1,0,0.7396,10.043249494911286
1,50.6377181384372,21.4920638993959,0.4,6.93244789157251,5,8.99961934066053,0,0,0,1,0,0.16,11.33857207782545
1,50.8933972985563,21.6387753112515,0.48,7.34601020991329,6,8.9226582995244,0,1,0,0,0,0.2304,11.542484267211773
1,50.896168522846295,22.0847447843342,0.87,6.95749737087695,5,8.1886891244442,0,0,1,0,0,0.7569,9.648595302907339
1,50.9653160323982,22.2971444666753,0.82,7.02108396428914,6,8.10167774745457,0,1,0,0,0,0.6724,9.210340371976184
1,50.8862447420818,21.8853361282864,0.82,7.16703787691222,6,8.47637119689598,0,0,1,0,0,0.6724,10.913268627497622
1,50.2557886197576,22.1086582789851,0.35,7.29369772060144,7,9.32366905728319,0,0,1,0,0,0.1225,11.089805421623343
1,51.0504575817339,22.086248733265702,1.42,7.32118855673948,7,8.1886891244442,0,0,1,0,0,2.0164,8.779557455883728
1,48.7881227097917,21.7528290000165,0.92,6.96034772910131,6,11.1968439179968,0,0,1,0,0,0.8464,11.296012463406655
1,50.4360978674366,21.3896354219848,0.41,7.32317071794347,7,9.14846496825809,0,0,0,0,0,0.1681,11.002099841204238
1,50.4532593777371,22.7893669368035,0.25,8.03786623470962,9,9.40096073158483,0,0,0,0,1,0.0625,12.225875272826354
1,50.9443294360819,22.436794013012598,0.82,6.7286286130847,5,8.03915739047324,0,1,0,0,0,0.6724,10.06475570013225
1,49.1461834046753,22.024675321361098,0.04,7.41697962138115,5,11.3290026268093,0,1,0,0,0,0.0016,11.607326140391713
1,49.883038989544396,21.954082111635902,0.04,7.44073370738926,7,9.48804786328076,0,0,1,0,0,0.0016,11.982303898822046
1,50.8091529835521,21.6538752032459,0.72,7.08422642209792,6,8.3187422526924,0,0,1,0,0,0.5184,11.06663836234181
1,50.7564619748077,22.6586810778496,0.49,7.00940893270864,6,8.83927669058535,0,0,1,0,0,0.2401,10.968198289528557
1,50.3052245520632,22.2872286554308,0.4,7.35755620091035,7,9.31470038730042,0,0,0,0,1,0.16,11.608235644774552
1,51.4946927833682,22.443845335136903,0.72,6.84374994900622,7,8.1605182474775,0,0,0,1,0,0.5184,10.571316925111784
1,49.6328315324296,21.8967615322475,0.05,7.64539769942863,6,9.27237576289563,0,0,1,0,0,0.0025,12.337100907936577
1,50.489218866571,21.368734594598898,0.39,7.08002649992259,6,8.7160440501614,0,0,1,0,0,0.1521,11.251560700835821
1,50.4481389936579,22.795554687072798,0.24,8.15708378502887,10,9.40096073158483,0,0,1,0,0,0.0576,12.100712129872347
1,51.192283634506204,22.7523751391056,0.12,7.12929754892937,6,8.45531778769815,0,0,0,1,0,0.0144,11.238488619268468
1,50.680173801258604,21.5675032555534,0.71,7.18992217074581,6,8.43381158247719,1,0,0,0,0,0.5041,11.27720313144916
1,49.8481051362689,22.7592685258974,0.12,8.24879073369641,10,9.9475044379529,0,0,0,1,0,0.0144,12.855790268162783
1,51.415574323056205,21.732585709409598,1.07,6.99025650049388,5,8.3187422526924,0,1,0,0,0,1.1449,10.221941283654663
1,48.9515379879471,22.5142792469525,0.34,7.61579107203583,8,10.6666271049161,1,0,0,0,0,0.1156,11.512925464970229
1,50.891865105775096,22.0710810653669,0.77,6.27476202124194,5,8.1886891244442,0,0,1,0,0,0.5929,9.392661928770137
1,50.9046876884699,22.403733613964302,0.51,7.04141166379481,5,8.69951474821019,0,1,0,0,0,0.2601,10.736396675471232
1,50.7059353703509,22.7498538464375,0.41,6.81563999007433,5,8.88183630500415,0,0,1,0,0,0.1681,10.950806546816688
1,51.0548392629086,22.4946384249639,0.87,7.22037383672395,6,9.01188943325234,0,0,0,1,0,0.7569,10.819778284410283
1,50.9851555030763,22.923366203655,0.44,7.20934025660291,7,9.24956108512946,0,0,1,0,0,0.1936,10.571316925111784
1,50.9987629294949,21.8695274362792,0.72,7.32317071794347,6,8.53699581871242,1,0,0,0,0,0.5184,10.596634733096073
1,51.1753116953098,22.7084730065301,0.46,6.58617165485467,4,8.38935981990635,0,0,0,0,1,0.2116,10.854179711127616
1,50.3638740705217,21.0843181281136,1.49,7.05185562295589,7,9.27799902045,0,0,1,0,0,2.2201,10.778956289890028
1,50.2022668426963,21.1192986046215,0.25,7.27239839257005,6,9.47270463644367,1,0,0,0,0,0.0625,11.198214720130528
1,50.6975200295425,22.505559949771698,0.71,7.11069612297883,6,8.59415423255237,0,0,1,0,0,0.5041,11.097410021008562
1,49.5180962058915,21.8793801663614,0.03,8.15104494568502,9,9.61580548008435,0,0,1,0,0,0.0009,12.931202871943169
1,50.7236476616292,21.5934158628221,0.47,7.06304816338817,6,8.77955745588373,0,0,0,1,0,0.2209,11.383955083673268
1,50.3087748903372,22.5893651675048,0.51,7.72090525193678,7,10.5789797978574,0,0,0,0,1,0.2601,11.77528972943772
1,51.0301220291162,22.6047194100673,0.71,7.09672137849476,6,8.43381158247719,0,0,1,0,0,0.5041,11.09133097493218
1,51.1132128823637,22.4972982796847,0.76,6.81563999007433,5,8.55641390456952,1,0,0,0,0,0.5776,10.721062311471126
1,50.8818384408419,22.050813631676,0.88,7.34923082461333,8,8.59415423255237,0,0,0,0,0,0.7744,10.654903641220049
1,49.782976242265406,21.8263789500554,0.54,6.47389069635227,5,11.4824662574855,0,0,1,0,0,0.2916,10.950806546816688
1,50.127896638834,22.6705453217409,0.15,8.08948247436075,9,9.61580548008435,0,0,0,0,0,0.0225,12.611537753638338
1,49.6042812543273,22.2978790944132,0.43,7.72665366484764,6,11.016988453698,1,0,0,0,0,0.1849,11.661345470088502
1,51.4448822388134,22.3660231245731,0.9,6.67456139181443,6,8.21608809863232,1,0,0,0,0,0.81,9.472704636443673
1,49.9895407559541,21.9052444393835,0.38,6.98471632011827,5,8.86785006302941,0,1,0,0,0,0.1444,10.831706855275558
1,51.036665445898,22.0689912787549,0.92,7.17930796950403,6,8.24275634571448,0,0,0,0,0,0.8464,9.798127036878302
1,50.917865005173596,22.9023564325983,0.04,7.44307837434852,5,9.07988994259212,0,1,0,0,0,0.0016,11.982929094215963
1,50.2214269278072,21.5725183694762,0.22,7.41336733569524,8,9.63560810738053,0,0,0,0,1,0.0484,11.917723684090689
1,50.913180399050695,22.479502925214202,0.72,7.028201432058,6,8.59415423255237,0,1,0,0,0,0.5184,10.81777628173961
1,50.8951304500726,21.924778034488497,0.8,6.96979066990159,6,8.29404964010203,0,0,0,0,1,0.64,10.373491181781864
1,51.0296652539459,22.6364705426676,0.73,7.33432935030054,6,8.45531778769815,1,0,0,0,0,0.5329,10.819778284410283
1,50.7118879298117,21.5747391792466,0.49,7.2591161280971,6,8.88183630500415,0,1,0,0,0,0.2401,11.406453220459712
1,49.217210116893405,19.8949538062609,0.24,7.48436864328613,5,10.6942150614349,0,1,0,0,0,0.0576,11.507912923146684
1,50.7272987000166,22.542422832939,0.49,7.01481435127554,7,8.64822145382264,0,0,0,1,0,0.2401,11.33857207782545
1,50.618277247377,22.3396768771278,0.46,7.91205688817901,8,9.51782507172414,0,0,0,1,0,0.2116,11.982929094215963
1,49.9484525449047,22.516388149019498,0.19,7.27239839257005,7,9.11602969250494,0,0,1,0,0,0.0361,11.73526869611367
1,50.6133334916891,21.5917551882877,0.36,7.41938058291869,7,9.28730141311231,0,1,0,0,0,0.1296,11.362102575235644
1,50.6448203681081,21.4472324581358,0.7,7.24208235925696,6,8.88183630500415,0,0,1,0,0,0.49,11.456355113481834
