intercept,long,lat,age,TLA,rooms,lotsize,syear1994,syear1995,syear1996,syear1997,syear1998,ages_sq,log_price
1,51.7596504042713,21.7408988687386,0.09,7.39387829010776,7,9.12695876303713,0,0,0,0,0,0.0081,11.652687407345388
1,51.764942553466696,21.7408722081979,0.54,7.39878627541995,6,8.69951474821019,0,0,1,0,0,0.2916,11.350406535472453
1,51.6740362975424,21.7422411223873,0.4,6.77422388635761,5,8.47637119689598,0,0,0,1,0,0.16,11.119882876860622
1,51.7718512048174,21.742282319778,0.72,7.07834157955767,6,8.59415423255237,0,0,0,1,0,0.5184,11.119882876860622
1,52.7505548781076,21.7322612786437,0.7,7.42535788702715,5,9.16951837745593,1,0,0,0,0,0.49,11.225243392518447
1,51.765979467494695,21.7433817820265,0.7,7.25417784645652,6,8.7160440501614,0,1,0,0,0,0.49,11.289781913656018
1,51.7378721923619,21.7453001857638,0.32,7.18992217074581,6,8.77955745588373,0,0,0,1,0,0.1024,11.314474526246391
1,51.6104551831814,21.746870881091702,1.04,6.86484777797086,5,11.4382019187743,1,0,0,0,0,1.0816,10.043249494911286
1,52.0101921689055,21.7429219516403,0.02,7.72090525193678,8,12.2608732819963,0,0,1,0,0,0.0004,10.586584397242571
1,51.7670403684515,21.7458022285674,0.51,7.0825485693553,6,8.7160440501614,0,1,0,0,0,0.2601,11.320553572322773
1,51.6873744120768,21.7475864923869,0.34,6.87523208727658,5,8.34283980427146,0,0,1,0,0,0.1156,10.976782033219948
1,51.7558531792314,21.7478061477363,0.5,6.56103066589657,4,8.63052187672324,0,0,0,1,0,0.25,11.407564949312402
1,51.7483782287416,21.7479020825619,0.7,7.46278915741245,7,9.72316399840485,0,0,0,0,1,0.49,11.512925464970229
1,52.1082011192458,21.7440503421954,0.02,7.73061406606374,7,12.4508954934671,0,0,1,0,0,0.0004,10.46310334047155
1,52.1272559880064,21.744265758451,0.42,7.40853056689463,6,11.8501117323251,0,0,0,0,0,0.1764,11.813030057420567
1,51.780006905998704,21.7485766421814,0.46,6.76157276880406,5,8.83927669058535,0,0,0,1,0,0.2116,11.184421397998193
1,51.732937172750404,21.7496103421925,0.48,7.08002649992259,5,8.55641390456952,0,0,0,0,1,0.2304,11.320553572322773
1,51.7320211355241,21.750409370270603,0.48,7.08002649992259,4,8.55641390456952,0,0,1,0,0,0.2304,11.332601910838946
1,51.751922784776504,21.7503165284699,0.51,6.90274273715859,5,8.8246778911642,0,1,0,0,0,0.2601,11.235193723371616
1,51.756615365483,21.7503410396158,0.58,6.96885037834195,5,8.9226582995244,0,1,0,0,0,0.3364,11.154820928221902
1,51.764366775362895,21.7511084140255,0.49,7.25347038268453,5,9.22029070282935,0,0,1,0,0,0.2401,11.429543856031177
1,51.7799594951691,21.7517538218945,0.46,6.76157276880406,5,8.83927669058535,1,0,0,0,0,0.2116,11.042921835724492
1,51.742611342927205,21.7523549040337,0.47,7.53955882930103,6,9.02401079378469,0,1,0,0,0,0.2209,11.156250521031495
1,52.3509667067981,21.7464974786316,0.27,7.82963038915019,6,12.2727962775731,1,0,0,0,0,0.0729,12.128651498561588
1,51.673945898562195,21.7539935358122,0.72,6.9985096422506,6,8.53699581871242,0,1,0,0,0,0.5184,11.146200185177994
1,51.7757050845617,21.7536235238328,0.45,6.85435450225502,4,8.79482492801452,1,0,0,0,0,0.2025,11.289781913656018
1,52.76208449712381,21.7434532808594,0.43,7.35883089834235,5,9.98966524877718,0,1,0,0,0,0.1849,11.134589024250317
1,51.7799480994661,21.754430772994603,0.45,7.08002649992259,5,8.55641390456952,0,1,0,0,0,0.2025,11.082142548877775
1,51.6825586789049,21.7557387087177,0.48,6.88141130364254,5,8.3187422526924,0,0,0,1,0,0.2304,10.419300717813158
1,51.687267363958604,21.7571731972159,0.52,6.81563999007433,5,8.29404964010203,0,0,1,0,0,0.2704,10.757902880692196
1,51.7759354967113,21.7563088462312,0.44,7.08002649992259,6,8.83927669058535,0,0,0,0,1,0.1936,11.337380892455297
1,51.729787346981404,21.7569880065154,0.5,7.05098944706805,6,8.59415423255237,0,0,0,0,1,0.25,11.245046019814627
1,51.7346724373023,21.7570879350589,0.46,7.08002649992259,4,8.59415423255237,0,0,0,0,1,0.2116,11.251560700835821
1,51.7497112823351,21.7574057775674,0.45,6.79794041297493,4,8.98719682066197,0,0,0,0,1,0.2025,11.362102575235644
1,51.748028206104095,21.7574470996272,0.47,7.29437729928882,6,8.93590352627442,0,0,0,0,1,0.2209,11.407564949312402
1,51.9496575983102,21.7556078354039,0.38,7.79482315217939,6,10.2784934531596,0,0,1,0,0,0.1444,11.951180395901384
1,51.6180387142352,21.759800990496103,0.92,6.98656645940643,5,8.57546209954021,0,1,0,0,0,0.8464,8.948975607841776
1,51.780871830651,21.758729899219603,0.44,6.86484777797086,5,8.97461803845511,0,0,0,1,0,0.1936,11.225243392518447
1,51.7660696083612,21.759430589506,0.49,7.16703787691222,5,9.30565055178051,0,1,0,0,0,0.2401,11.018629143155449
1,51.6778372195961,21.760468873402402,0.75,7.13409372119287,6,8.47637119689598,0,1,0,0,0,0.5625,11.170435156023453
1,51.6751054322963,21.7606334452969,0.4,7.67368812926773,6,8.34283980427146,0,0,0,0,1,0.16,11.211820372186306
1,51.9634640141388,21.7575431766186,1.22,7.3185395485679,6,11.6825416492666,0,0,1,0,0,1.4884,11.652687407345388
1,51.7242631835566,21.760782892595,0.46,7.15070145759253,6,8.64822145382264,0,1,0,0,0,0.2116,10.858998997563564
1,51.7298830937404,21.7610077077114,0.51,6.99942246750796,5,8.8246778911642,0,0,0,0,1,0.2601,11.326595886778735
1,51.900301493158,21.7593439539287,0.43,6.90775527898214,5,10.0858091093301,0,0,0,0,0,0.1849,11.225243392518447
1,51.7434129093174,21.7612870561936,0.51,6.71417052990947,4,8.8246778911642,0,0,0,0,0,0.2601,10.689669599063263
1,51.7591970996255,21.761929841501498,0.48,7.08757370555797,5,8.86785006302941,0,0,1,0,0,0.2304,11.390757830996021
1,52.901109807191695,21.7504012021065,0.2,8.15937473677543,9,12.6529995434459,0,0,1,0,0,0.04,12.765688433465597
1,51.6374109516621,21.7651425241204,0.47,7.00488198971286,4,9.39266192877014,0,0,0,1,0,0.2209,11.225243392518447
1,51.9591326466881,21.7615341111464,0.73,7.30249642372733,6,9.61580548008435,0,1,0,0,0,0.5329,11.156250521031495
1,51.5926505601896,21.7661476476351,0.38,6.84268328223842,5,8.29404964010203,0,1,0,0,0,0.1444,9.975808214115753
1,51.6418916384828,21.7655908043842,0.48,6.79122146272619,4,9.14846496825809,0,0,0,1,0,0.2304,10.81777628173961
1,51.6441755779232,21.7656200780872,0.82,7.41457288135059,8,9.14846496825809,1,0,0,0,0,0.6724,11.06663836234181
1,51.648359872911605,21.7656608404465,0.51,6.74170069465205,4,9.43348392329039,0,0,0,1,0,0.2601,10.621327345686446
1,51.6536862000955,21.7657218324429,0.45,6.80239476332431,5,8.74830491237962,1,0,0,0,0,0.2025,11.112447898373103
1,51.6922229276932,21.7656246217338,0.76,6.52649485957079,5,9.17605943799931,0,1,0,0,0,0.5776,10.308952660644293
1,51.6049628210931,21.7670827207385,0.41,6.82979373751242,5,8.34283980427146,1,0,0,0,0,0.1681,10.308952660644293
1,51.6153013688916,21.767429874902202,0.85,7.00033446027523,5,10.0345158149425,0,0,1,0,0,0.7225,10.747207591575448
1,51.6615017611319,21.7669983028104,0.77,6.65157187358973,4,9.21034037197618,0,0,0,1,0,0.5929,10.126631103850338
1,51.664510810325396,21.7670304285285,0.8,7.13568734702814,6,9.21034037197618,0,0,0,1,0,0.64,11.082142548877775
1,51.7187118563891,21.7665774202106,0.72,7.02997291170639,7,8.29404964010203,0,0,0,1,0,0.5184,11.06663836234181
1,51.725356075589204,21.7667349933029,0.63,7.18083119904456,7,8.47637119689598,0,0,0,1,0,0.3969,11.238488619268468
1,51.712315628689,21.7669724379686,0.72,7.05789793741186,5,8.9226582995244,0,0,0,1,0,0.5184,11.141861783579396
1,51.713841110678096,21.7669994726588,0.47,6.64378973314767,4,8.9226582995244,0,1,0,0,0,0.2209,10.87804719253426
1,51.6794934531815,21.7675473900129,0.79,6.61740297797448,7,9.29651806821724,1,0,0,0,0,0.6241,10.915088464214607
1,52.7504179304558,21.7561315634941,0.71,7.56423847517049,8,9.14846496825809,0,0,1,0,0,0.5041,11.835008964139341
1,51.6049551396597,21.7685822789138,0.4,6.85646198459459,5,8.34283980427146,1,0,0,0,0,0.16,10.308952660644293
1,51.6779673942412,21.7681979712945,0.92,6.35610766069589,3,9.48036750918924,0,0,0,0,1,0.8464,11.018629143155449
1,51.7468081281137,21.7674351786108,0.61,7.33171496972647,8,9.24956108512946,0,0,0,0,0,0.3721,11.080602902692181
1,52.7037668013484,21.7573092449984,0.5,7.028201432058,7,11.8277362048103,0,0,0,1,0,0.25,11.77452020265869
1,51.6004229258955,21.7694454692586,0.72,7.11639414409346,6,8.41183267575841,0,0,0,0,0,0.5184,10.126631103850338
1,51.6414607103616,21.7694277355391,0.35,7.00306545878646,5,8.74830491237962,0,0,0,0,1,0.1225,11.16336798880036
1,51.642985936127495,21.769432410095998,0.52,7.028201432058,5,8.74830491237962,0,0,0,0,0,0.2704,10.51867319162636
1,51.644502956344404,21.7694482893643,0.52,6.25382881157547,4,8.74830491237962,0,0,1,0,0,0.2704,10.308952660644293
1,51.6475536628114,21.769479865862902,0.34,6.84161547647759,6,8.74830491237962,0,0,0,0,1,0.1156,11.184421397998193
1,51.5971551802673,21.7701052452312,0.82,7.08673793451058,6,8.07090608878782,0,0,0,0,0,0.6724,10.477287975463508
1,51.6049388686002,21.770059722015702,0.4,6.85646198459459,5,8.34283980427146,0,0,1,0,0,0.16,10.404262840448617
1,51.6551635058047,21.7695368430794,0.34,6.84161547647759,5,8.74830491237962,1,0,0,0,0,0.1156,10.950806546816688
1,51.940190328468,21.7669309554154,0.59,6.78445706263764,5,10.4012279367535,0,0,1,0,0,0.3481,11.149082031552883
1,51.5820106642158,21.7714467558032,0.77,6.89568269774787,6,8.73230457103318,1,0,0,0,0,0.5929,9.95227771670556
1,51.5925881279969,21.7715575682525,0.27,6.82110747225646,5,8.74830491237962,0,0,1,0,0,0.0729,10.714417768752456
1,51.9515982640201,21.76753760355,0.02,8.19753873972118,9,9.91827763800876,0,0,1,0,0,0.0004,10.401227936753463
1,53.237748101825694,21.7545660884969,0.64,7.43720636687129,7,12.6381796845848,0,0,1,0,0,0.4096,12.007621706806335
1,51.637322776420795,21.7712413781271,0.76,7.24850407237061,6,9.39266192877014,0,0,0,1,0,0.5776,11.198214720130528
1,51.9618924603572,21.7676680342492,0.15,7.13169851046691,6,9.61580548008435,0,0,0,1,0,0.0225,11.771436160121729
1,51.6703648722707,21.770961892587,0.44,6.55677835615804,4,8.9226582995244,0,0,0,1,0,0.1936,10.373491181781864
1,51.710439274339805,21.7705259149971,0.82,6.86901445066571,6,8.66561319653451,0,0,1,0,0,0.6724,10.858998997563564
1,51.703115477090996,21.771431417061002,0.41,7.36897040219479,6,8.47637119689598,0,0,0,1,0,0.1681,11.156250521031495
1,52.3613459122988,21.7650148457352,1.04,7.52725591937378,6,10.5571659891857,0,0,0,1,0,1.0816,11.608235644774552
1,51.9214044574231,21.769882989941298,0.3,7.75405263903576,9,9.38429367909962,0,0,0,0,0,0.09,11.751942365440728
1,51.6003796502793,21.7736333774612,0.42,6.94697599213542,5,9.10497985631836,0,0,0,1,0,0.1764,10.915088464214607
1,51.5895313387083,21.773881016221402,0.74,7.22037383672395,7,8.00636756765025,0,0,0,0,1,0.5476,10.703244468154331
1,52.7620144437062,21.7615250510802,0.42,7.18311170174328,6,9.94270826568941,0,0,1,0,0,0.1764,11.401993904262946
1,51.9747520651453,21.7699250594181,0.29,7.30921236569276,6,10.6232036331382,0,0,0,0,0,0.0841,11.56171562913966
1,51.6074663989735,21.774584475325902,0.4,7.28619171470238,6,8.36637030168165,0,0,0,0,1,0.16,10.477287975463508
1,51.7356933033236,21.773570455467,0.72,7.00215595440362,6,8.47637119689598,0,1,0,0,0,0.5184,11.112447898373103
1,51.5648608029218,21.7759329749492,0.68,7.09754885061479,7,8.1886891244442,0,0,1,0,0,0.4624,9.546812608597396
1,51.7185505704889,21.774365378939,0.75,7.10167597161944,7,8.64822145382264,1,0,0,0,0,0.5625,10.913268627497622
1,51.5726131588861,21.776065183522,0.46,6.89568269774787,6,8.07090608878782,0,0,0,0,0,0.2116,8.559677803022392
1,52.0809932845411,21.7704368538319,0.45,7.22037383672395,6,9.33255800470043,0,0,1,0,0,0.2025,11.429543856031177
1,51.724918967171895,21.7744594473156,0.47,6.5792512120101,5,8.45531778769815,0,1,0,0,0,0.2209,10.736396675471232
1,51.9477980391877,21.7720669755509,0.03,7.87777633327726,7,9.89661398359295,0,0,1,0,0,0.0009,10.19988156558993
1,51.704424835139,21.775159585458,0.78,6.83625927727707,5,8.9226582995244,0,0,1,0,0,0.6084,11.082142548877775
1,51.6459302908033,21.7761628296854,0.35,6.39359075395063,5,9.28730141311231,0,1,0,0,0,0.1225,11.141861783579396
1,52.134409901540096,21.770723137811,0.45,7.24208235925696,5,9.73506890091116,0,0,1,0,0,0.2025,11.566466231898259
1,51.563500151838,21.777181666649902,0.82,6.64378973314767,6,8.1886891244442,0,1,0,0,0,0.6724,9.615805480084347
1,52.517091672163396,21.7672154244773,0.74,7.39510754656249,7,9.84161214881804,0,0,0,0,0,0.5476,11.487607656985938
1,51.7340766875664,21.7757880581663,0.72,7.23417717974985,6,8.51719319141624,0,1,0,0,0,0.5184,10.819778284410283
1,51.716919473233204,21.776038934393,0.74,7.04141166379481,6,8.55641390456952,0,1,0,0,0,0.5476,10.968198289528557
1,52.767032218793894,21.7649404785186,0.39,7.58680353516258,8,9.93788897925346,0,0,0,0,0,0.1521,11.728036844587175
1,51.9214101958497,21.774148063676602,0.3,7.68799716639302,9,9.35876037709446,1,0,0,0,0,0.09,11.678439903447801
1,51.6705514142172,21.7770575920347,0.47,6.80793494369993,6,8.9226582995244,0,0,1,0,0,0.2209,10.46310334047155
1,51.7021215814648,21.7770852047573,0.34,6.87523208727658,5,8.98719682066197,0,0,1,0,0,0.1156,10.968198289528557
1,52.9932045817232,21.7635911336822,0.25,7.64012317269536,7,10.8704713987258,0,0,0,0,0,0.0625,11.813030057420567
1,51.7158569097229,21.7771395475227,0.74,6.87935580446044,5,8.61250337122056,0,0,0,0,1,0.5476,10.941995917134532
1,51.6780679161985,21.77770455804,0.5,7.01211529430638,5,8.9226582995244,0,0,0,0,0,0.25,10.933106969717286
1,51.6074197523505,21.7792056024486,0.4,6.85646198459459,5,8.36637030168165,0,0,0,1,0,0.16,10.266393046225497
1,52.188953602035,21.772756152118998,0.25,7.7931743471892,8,10.5738777459735,0,1,0,0,0,0.0625,11.970350312009105
1,51.7013866041351,21.7791373156671,0.82,7.10987946307227,5,8.94897560784178,0,0,0,1,0,0.6724,10.87804719253426
1,51.6007652418105,21.7803154464645,0.82,7.16703787691222,6,8.13153071060425,1,0,0,0,0,0.6724,10.213725810701272
1,51.6427567218137,21.780664401835,0.45,6.61204103483309,4,8.34283980427146,0,0,1,0,0,0.2025,10.545341438708522
1,51.643808983612104,21.7808522315999,0.27,6.91968384984741,7,8.34283980427146,0,0,0,0,0,0.0729,10.714417768752456
1,51.6352950456205,21.7811612094651,0.33,7.04925484125584,5,8.66561319653451,0,0,0,1,0,0.1089,11.00043178410354
1,53.2194259150652,21.7648663109426,0.43,6.9037472575846,5,10.0212705881925,0,0,0,0,1,0.1849,11.695247021764184
1,53.2304769082139,21.7648854697451,0.44,7.15539630189673,5,10.0212705881925,0,0,0,0,1,0.1936,11.461632170582678
1,51.921624261477895,21.7784108222863,0.28,7.47022413589997,7,9.23989917421773,0,0,0,1,0,0.0784,11.56171562913966
1,51.5924978860708,21.7824880836236,0.31,6.84161547647759,5,8.47637119689598,0,0,0,0,1,0.0961,10.596634733096073
1,52.1103158630997,21.7768599525887,0.1,7.9402277651457,9,10.8761586178464,0,1,0,0,0,0.01,12.2783933071098
1,51.5707100011507,21.7829959272738,0.97,6.56244409369372,5,8.13153071060425,0,0,0,0,1,0.9409,8.922658299524402
1,52.1840401491798,21.7761966379825,0.13,7.80832305039106,7,11.275936506834,0,1,0,0,0,0.0169,12.269047444691562
1,51.6636490857087,21.782001674691,0.85,7.38150189450671,8,10.4516089610458,0,0,1,0,0,0.7225,11.112447898373103
1,51.577820251849204,21.7831023166611,0.92,6.5510803350434,5,8.54286093816481,0,1,0,0,0,0.8464,8.987196820661973
1,51.652344740646406,21.7824424303105,0.39,6.82979373751242,5,8.74830491237962,0,0,0,0,1,0.1521,11.225243392518447
1,52.272617619057904,21.775715936492897,0.12,7.48042830607421,7,9.9617564606601,0,0,0,0,0,0.0144,11.84939770159144
1,51.653914919852504,21.7827353977791,1.02,6.80239476332431,5,8.74830491237962,0,0,1,0,0,1.0404,10.590365120082478
1,52.5490447405534,21.773740174466298,0.02,7.60489448081162,7,10.6939202333969,0,0,1,0,0,0.0004,10.16199824768763
1,52.53861680360551,21.7743469742538,0.28,7.62900388965296,7,9.90348755253613,0,0,1,0,0,0.0784,11.813030057420567
1,52.535566997691895,21.7743893984786,0.27,7.73587031995257,8,9.90348755253613,0,0,0,0,0,0.0729,11.407564949312402
1,51.7159885362681,21.783569096514,0.41,7.33302301438648,6,8.69951474821019,0,0,1,0,0,0.1681,11.198214720130528
1,51.6405735411181,21.7850435246662,0.47,6.94312242281943,7,8.34283980427146,0,0,0,0,1,0.2209,11.002099841204238
1,51.5818199558057,21.785921631800402,0.77,6.81563999007433,5,8.07090608878782,0,0,0,0,0,0.5929,9.615805480084347
1,51.6419430894309,21.785283238132003,0.47,6.62804137617953,5,8.3187422526924,0,0,0,0,0,0.2209,10.532096211958502
1,51.5894297683015,21.785989026510702,0.78,7.09589322109753,6,8.07090608878782,0,0,0,0,1,0.6084,10.085809109330082
1,51.597014579521705,21.7860567899472,0.72,6.67456139181443,5,8.1605182474775,0,0,0,1,0,0.5184,10.085809109330082
1,51.6446159024312,21.785796756366,0.47,6.62804137617953,5,8.3187422526924,0,0,0,1,0,0.2209,10.819778284410283
1,51.9158658976806,21.7829510267495,0.27,7.27793857294566,6,9.16951837745593,0,0,0,0,0,0.0729,11.598185308921051
1,51.939925660112195,21.7828948319244,0.26,7.54009032014532,8,9.80917687306489,0,0,0,0,0,0.0676,11.440354772135393
1,51.5894163364647,21.7869888290738,0.37,6.94505106372583,5,8.07090608878782,0,0,0,0,1,0.1369,10.985292722887856
1,51.6488668347313,21.786569828126,1.06,7.25063551189868,7,8.1886891244442,0,1,0,0,0,1.1236,10.933106969717286
1,51.6936370488136,21.7865343642321,0.82,7.15226885603254,6,9.61580548008435,0,0,0,0,1,0.6724,10.390839820116476
1,51.650730957106404,21.787059340284202,0.46,6.87523208727658,5,8.97461803845511,0,0,0,0,1,0.2116,10.691944912900398
1,51.6388091625722,21.7874296509396,0.47,6.54534966033442,4,8.29404964010203,1,0,0,0,0,0.2209,10.491274217438248
1,51.6637038099665,21.7874990995131,0.38,6.97073007814353,5,9.87302834505142,0,0,0,0,1,0.1444,11.238488619268468
1,51.9217372782828,21.7848294884859,0.27,7.32646561384032,6,9.11602969250494,0,0,1,0,0,0.0729,11.502875129116727
1,51.6416329851303,21.788030278311098,0.47,6.65929391968364,5,8.3187422526924,0,0,0,0,1,0.2209,11.002099841204238
1,51.6347068673827,21.7887097558499,0.71,6.68461172766793,5,8.34283980427146,0,0,0,1,0,0.5041,10.907789161732996
1,52.2724824537654,21.7818151574277,0.15,7.31388683163346,6,9.9617564606601,0,1,0,0,0,0.0225,11.77528972943772
1,51.693624025945304,21.7883116606986,0.87,6.84587987526405,5,9.61580548008435,0,0,0,1,0,0.7569,10.950806546816688
1,51.5817724167618,21.789731949314998,0.77,6.86901445066571,6,8.13153071060425,0,0,0,1,0,0.5929,9.692766521220475
1,51.6471537071168,21.789066416883202,0.38,7.04664727784876,6,8.1886891244442,0,0,0,1,0,0.1444,10.887436932884098
1,52.549042520211195,21.7800267764835,0.02,7.71512360363211,6,10.7379823741081,0,0,1,0,0,0.0004,10.126631103850338
1,51.6498713570752,21.7898571185042,0.41,6.80128303447162,5,8.55641390456952,0,0,0,0,0,0.1681,10.839580911706463
1,52.7508969277023,21.7782519230561,0.34,7.64300363556072,7,10.8978128232156,0,0,0,1,0,0.1156,12.080509422554828
1,51.915788340550705,21.7872170290759,0.27,7.27793857294566,6,9.17988116449147,0,0,0,1,0,0.0729,11.669929213779893
1,52.037518751659,21.786084172014903,0.57,7.03174125876313,5,11.5749608558897,1,0,0,0,0,0.3249,11.225243392518447
1,52.2621938892688,21.7837461870238,0.56,7.41517510961329,7,10.5916221912725,0,1,0,0,0,0.3136,11.27720313144916
1,51.6511807362138,21.7906640068256,0.41,6.80128303447162,5,8.63052187672324,0,0,0,1,0,0.1681,11.058795184880783
1,51.5817610826565,21.7916314106047,0.77,6.69950034016168,5,8.07090608878782,0,0,1,0,0,0.5929,9.164296433474776
1,53.377803898938396,21.7730911882729,0.63,7.87549929244521,7,10.9560559027028,0,0,1,0,0,0.3969,10.596634733096073
1,51.5688167561791,21.7922146451654,0.87,6.63200177739563,5,8.13153071060425,0,0,0,0,1,0.7569,9.680344001221918
1,51.5893571468901,21.7926763960556,0.73,6.87626461189077,6,8.07090608878782,0,0,0,0,0,0.5329,10.239959789157341
1,51.6423642772566,21.7929201356298,0.47,7.00306545878646,5,9.09380655572023,0,0,1,0,0,0.2209,10.976782033219948
1,51.6528650100925,21.7929105251061,0.41,6.77422388635761,5,8.43381158247719,0,0,1,0,0,0.1681,10.913268627497622
1,53.3655322025641,21.775357849846,0.03,8.03203531439882,7,11.5409782794123,0,0,1,0,0,0.0009,12.375815420117268
1,52.15361879109,21.7875871040809,0.1,7.41276401742656,5,12.2746654369958,0,1,0,0,0,0.01,12.103486056755072
1,53.5335260280835,21.7745878627405,0.84,7.34987370473834,7,10.6818945770469,0,0,1,0,0,0.7056,12.106252310247962
1,51.6470688485206,21.7940100882049,0.47,7.5740450053722,9,8.57546209954021,0,0,0,1,0,0.2209,11.06350846933288
1,52.7635661659249,21.783445917499797,0.13,7.84384863815247,8,12.3846371534464,0,0,0,0,1,0.0169,11.845999075656634
1,52.8042073692676,21.783153455668,0.02,7.9728107841214,6,12.2709236178498,0,1,0,0,0,0.0004,10.545341438708522
1,51.6000431940684,21.7964403228478,0.82,7.00306545878646,6,8.1886891244442,1,0,0,0,0,0.6724,9.825526011066415
1,51.947259291424494,21.792643346275902,0.42,7.39939808333135,5,9.90348755253613,0,0,1,0,0,0.1764,11.740061037553975
1,52.559053779607396,21.7867550319691,0.02,7.71646080017636,6,12.2528989778817,0,0,1,0,0,0.0004,10.515966830028619
1,52.262096521203404,21.790255971866298,0.46,7.31188616407716,5,10.8395809117065,0,0,0,0,1,0.2116,11.911701584927597
1,51.6498864472286,21.7976986158529,0.82,7.4312996751559,8,8.90923527919226,0,0,0,1,0,0.6724,11.211820372186306
1,52.3294228766287,21.7907640313278,0.45,6.38350663488401,4,11.7609801415845,0,0,0,0,1,0.2025,10.858998997563564
1,52.340584060655,21.7909684205522,0.87,7.02108396428914,6,12.2681080364496,0,0,0,0,1,0.7569,11.77528972943772
1,52.1100468515032,21.7935346339419,0.12,7.73280753042202,7,10.8761586178464,0,0,0,1,0,0.0144,12.154779351142624
1,51.9154599700581,21.795906462744398,0.27,7.05617528410041,6,9.30565055178051,1,0,0,0,0,0.0729,11.344506813345266
1,53.384151941619194,21.781074776665598,0.2,7.53155238140729,7,11.5208936346194,0,1,0,0,0,0.04,12.100712129872347
1,51.947201347429704,21.795687342588,0.41,7.23417717974985,5,9.90348755253613,0,0,0,0,1,0.1681,11.251560700835821
1,53.693943664112105,21.778565076288498,0.73,7.27862894232068,6,10.6818945770469,0,1,0,0,0,0.5329,11.313498440273335
1,51.6375124745185,21.8000401173763,0.48,6.54534966033442,4,8.59415423255237,0,0,0,1,0,0.2304,10.685103381083682
1,51.9053680356633,21.7974405119632,0.27,7.58375630070711,7,9.24956108512946,0,0,1,0,0,0.0729,11.652687407345388
1,51.581525338329506,21.8014973305834,0.82,6.98841318199959,6,8.1886891244442,0,0,1,0,0,0.6724,10.584055950889214
1,51.5844259256527,21.8015303796413,0.77,7.00306545878646,6,8.1886891244442,0,1,0,0,0,0.5929,10.46310334047155
1,51.5853843266147,21.8015303893406,0.81,7.06646697013696,6,8.1886891244442,0,0,0,0,1,0.6561,9.798127036878302
1,51.586351188938096,21.8015414095414,0.72,6.98100574072173,6,8.1886891244442,0,0,0,0,1,0.5184,10.308952660644293
1,51.5883764457412,21.8015512871679,0.73,6.95272864462487,6,8.1886891244442,0,0,0,1,0,0.5329,10.448714603019452
1,51.6051461526598,21.801712811493,0.87,7.06646697013696,6,9.27799902045,0,0,0,0,0,0.7569,10.477287975463508
1,53.1801460190545,21.7859704907684,0.51,7.00306545878646,5,12.4999728452952,1,0,0,0,0,0.2601,11.238488619268468
1,51.911848139286406,21.8008560063677,0.25,7.24992553671799,7,9.39266192877014,0,0,1,0,0,0.0625,11.736069016284437
1,51.649675993313096,21.804043236473902,0.5,7.75619534394812,6,8.45531778769815,0,0,0,0,1,0.25,11.467247951473576
1,51.5927897280962,21.8055543458347,0.83,7.01121398735037,6,8.47637119689598,0,0,1,0,0,0.6889,10.46310334047155
